H,H_controller,J_res_norm,J_skew_error,R_config_block_norm,R_max_eig,R_min_eig,R_momentum_max,R_momentum_min,R_trace,T,V,chamfer,conservative_power,controller_dissipation,curve_area,curve_length,curve_to_target_mean,gamma_force_norm,gamma_max,gamma_min,gamma_speed_norm,gamma_stack_count,grad_norm,hausdorff,knot_floor_count,knot_gate,knot_interval_max,knot_interval_min,knot_interval_ratio,knot_period,max_discrete_curvature,measured_dHdt,p_gamma_norm,p_q_norm,plant_dissipation,power_balance_error,predicted_dHdt,q_force_max,q_force_norm,q_speed_max,q_speed_norm,self_intersections,step,t,target_to_curve_mean,total_dissipation
0.007147333584725857,0.0,168.13211059570312,0.0,7.790249824523926,2.0747907161712646,0.1359599381685257,2.0577402114868164,0.19299177825450897,80.92694091796875,3.6476827517617494e-05,0.00711085693910718,0.0026980293914675713,3.637978807091713e-11,0.00011983307194896042,0.9499698877334595,6.841741561889648,0.037216056138277054,0.0016430328832939267,-4.67488431930542,-5.092017650604248,0.7363101840019226,8,0.023254670202732086,0.13736799359321594,8,1.0,0.009283379651606083,0.006126800552010536,1.51520836353302,0.12730799615383148,37.29764175415039,-0.0010200776159763553,0.002232068683952093,0.004809609614312649,0.0008963416330516338,-3.902940079591501e-06,-0.0010161746758967638,0.0019048399990424514,0.004090809263288975,0.024513352662324905,0.052452605217695236,0.0,255,1.2750000000000001,0.05200745910406113,0.0010161746758967638
0.007142257411032915,0.0,168.13211059570312,0.0,7.790249824523926,2.0747907161712646,0.1359599381685257,2.0577402114868164,0.19299177825450897,80.92694091796875,3.635269240476191e-05,0.007105904631316662,0.0026973355561494827,-7.275957614183426e-12,0.00011902117694262415,0.9500619173049927,6.841917037963867,0.037201888859272,0.001647063996642828,-4.675647735595703,-5.092977523803711,0.7302992343902588,8,0.02317812480032444,0.1375088095664978,8,1.0,0.009276328608393669,0.006120940204709768,1.5155071020126343,0.12719926238059998,37.306697845458984,-0.0010123942047357776,0.0022236488293856382,0.004822784569114447,0.0008896540966816247,-3.7188874557831167e-06,-0.0010086753172799945,0.0019087092950940132,0.004097804427146912,0.024170788004994392,0.05187516286969185,0.0,256,1.28,0.0520017072558403,0.0010086753172799945
0.007137209642678499,0.0,168.13211059570312,0.0,7.790250301361084,2.0747907161712646,0.1359599381685257,2.0577406883239746,0.19299177825450897,80.92694854736328,3.6231311241863295e-05,0.007100978400558233,0.002696615643799305,2.1827872842550278e-11,0.00011822002124972641,0.9501553773880005,6.8420867919921875,0.03718715161085129,0.0016533697489649057,-4.6764044761657715,-5.093930244445801,0.723616898059845,8,0.023102328181266785,0.13764967024326324,8,1.0,0.009269343689084053,0.006115129217505455,1.5158050060272217,0.12709149718284607,37.31550598144531,-0.0010051298886537767,0.0022153069730848074,0.00483598792925477,0.0008830625447444618,-3.847293555758009e-06,-0.0010012825950980186,0.0019079112680628896,0.004103490151464939,0.023789076134562492,0.051243241876363754,0.0,257,1.285,0.05199611932039261,0.0010012825950980186
0.0071322061121463776,0.0,168.1321258544922,0.0,7.790250778198242,2.0747907161712646,0.1359599381685257,2.0577406883239746,0.19299177825450897,80.92695617675781,3.6117427953286096e-05,0.007096088491380215,0.0026959176175296307,-4.001776687800884e-11,0.00011745180381694809,0.9502504467964172,6.842249870300293,0.037172600626945496,0.0016578061040490866,-4.677154064178467,-5.094875812530518,0.7177656888961792,8,0.023029278963804245,0.1377905309200287,8,1.0,0.009262429550290108,0.006109367590397596,1.5161027908325195,0.1269848346710205,37.324249267578125,-0.0009968876838684295,0.002207297133281827,0.0048490469343960285,0.0008767492254264653,-2.686632797143252e-06,-0.0009942010510712862,0.00190570333506912,0.004107320215553045,0.023440664634108543,0.05065613240003586,0.0,258,1.29,0.05199066177010536,0.0009942010510712862
0.007127240765839815,0.0,168.13214111328125,0.0,7.7902512550354,2.074791193008423,0.1359599381685257,2.0577406883239746,0.19299177825450897,80.92695617675781,3.600956915761344e-05,0.007091231178492308,0.002695237984880805,-3.637978807091713e-11,0.00011671394167933613,0.9503467679023743,6.842406272888184,0.03715827316045761,0.001654406194575131,-4.677896976470947,-5.0958147048950195,0.7128705382347107,9,0.022959029302001,0.13793131709098816,9,1.0,0.009255582466721535,0.006103651598095894,1.5164008140563965,0.12687914073467255,37.33290100097656,-0.0009899958968162747,0.0021995571441948414,0.004861955996602774,0.000870631483849138,-2.6504276320548584e-06,-0.0009873454691842198,0.001909455400891602,0.0041153463535010815,0.023148370906710625,0.05021128058433533,0.0,259,1.295,0.051985301077365875,0.0009873454691842198
0.007122306153178215,0.0,168.13214111328125,0.0,7.7902512550354,2.0747909545898438,0.1359599381685257,2.0577409267425537,0.19299177825450897,80.92696380615234,3.590170672396198e-05,0.007086404599249363,0.0026945790741592646,-7.275957614183426e-12,0.00011597076081670821,0.9504445791244507,6.842557907104492,0.03714417293667793,0.0016519470373168588,-4.6786346435546875,-5.096747398376465,0.7074360251426697,9,0.02288791909813881,0.1380721479654312,9,1.0,0.00924878939986229,0.006097978446632624,1.516697645187378,0.12677423655986786,37.341373443603516,-0.0009831041097641202,0.0021917575504630804,0.004874976351857185,0.0008644909830763936,-2.6423949748488e-06,-0.0009804617147892714,0.001911261468194425,0.004120967350900173,0.0228362325578928,0.04969966411590576,0.0,260,1.3,0.051980093121528625,0.0009804617147892714
0.007117409724742174,0.0,168.13214111328125,0.0,7.7902512550354,2.074791193008423,0.1359599381685257,2.0577406883239746,0.19299177825450897,80.92695617675781,3.579730764613487e-05,0.007081612478941679,0.0026939120143651962,2.1827872842550278e-11,0.00011524347064550966,0.9505436420440674,6.842704772949219,0.03712986409664154,0.001645306940190494,-4.679366111755371,-5.097673416137695,0.7024426460266113,9,0.022818170487880707,0.13821248710155487,9,1.0,0.009242057800292969,0.006092351395636797,1.516993522644043,0.126670241355896,37.34971618652344,-0.0009765382856130808,0.002184089971706271,0.004887957591563463,0.0008584572933614254,-2.837507054230526e-06,-0.0009737007785588503,0.0019143776735290885,0.004128540400415659,0.022534824907779694,0.04921778663992882,0.0,261,1.305,0.05197500064969063,0.0009737007785588503
0.007112540770322084,0.0,168.13217163085938,0.0,7.790252685546875,2.074791669845581,0.1359599381685257,2.057741165161133,0.19299177825450897,80.92697143554688,3.569246473489329e-05,0.0070768482983112335,0.002693245653063059,0.0,0.00011451497994130477,0.9506440162658691,6.842846393585205,0.03711549937725067,0.0016459053149446845,-4.680091857910156,-5.098593235015869,0.6968911290168762,9,0.022748351097106934,0.1383528858423233,9,1.0,0.009235383942723274,0.0060867671854794025,1.5172888040542603,0.1265670657157898,37.35793685913086,-0.0009697396308183877,0.0021763243712484837,0.004901128355413675,0.0008523965952917933,-2.8280774131624357e-06,-0.0009669115534052253,0.0019160262309014797,0.004137465730309486,0.02224133536219597,0.048802051693201065,0.0,262,1.31,0.05197003111243248,0.0009669115534052253
0.0071077123284339905,0.0,168.13217163085938,0.0,7.790253162384033,2.074791669845581,0.1359599381685257,2.057741165161133,0.19299177825450897,80.92697143554688,3.5591237974585965e-05,0.007072120904922485,0.0026925939600914717,0.0,0.00011379674833733588,0.9507459402084351,6.842982769012451,0.037101276218891144,0.0016393496189266443,-4.680811405181885,-5.099506378173828,0.6919635534286499,9,0.022679049521684647,0.13849283754825592,9,1.0,0.009228771552443504,0.006081228610128164,1.5175833702087402,0.1264648139476776,37.36598205566406,-0.0009626615792513099,0.0021686928812414408,0.0049142842181026936,0.000846432987600565,-2.4318578653242462e-06,-0.0009602297213859856,0.0019193481421098113,0.004144733771681786,0.02195160463452339,0.0483272522687912,0.0,263,1.315,0.051965150982141495,0.0009602297213859856
0.0071029141545295715,0.0,168.13217163085938,0.0,7.790252208709717,2.074791193008423,0.1359599381685257,2.057741403579712,0.19299177825450897,80.92697143554688,3.548919630702585e-05,0.007067425176501274,0.0026919636875391006,-1.4551915228366852e-11,0.00011306783562758937,0.9508488774299622,6.843114376068115,0.03708735480904579,0.00164054858032614,-4.681525707244873,-5.1004133224487305,0.6868131160736084,9,0.022608311846852303,0.13863249123096466,9,1.0,0.009222212247550488,0.006075732409954071,1.5178766250610352,0.1263633370399475,37.37379455566406,-0.0009562820196151937,0.0021609480027109385,0.004927618894726038,0.0008404366672039032,-2.7774949558283073e-06,-0.0009535045246593654,0.0019120933720842004,0.004146483261138201,0.02162035182118416,0.04773663729429245,0.0,264,1.32,0.05196041613817215,0.0009535045246593654
0.007098149508237839,0.0,168.13218688964844,0.0,7.790253162384033,2.074791669845581,0.1359599381685257,2.057741403579712,0.19299177825450897,80.92697143554688,3.5392906283959746e-05,0.007062756456434727,0.002691355999559164,2.9103830456733704e-11,0.00011237212311243638,0.95095294713974,6.843239784240723,0.03707364201545715,0.0016365224728360772,-4.682233810424805,-5.101314067840576,0.6819544434547424,9,0.022540729492902756,0.1387721300125122,9,1.0,0.00921571347862482,0.006070278584957123,1.5181697607040405,0.12626272439956665,37.38167953491211,-0.0009494833648205006,0.0021535016130656004,0.004940659273415804,0.0008346677059307694,-2.4435576051676363e-06,-0.000947039807215333,0.0019151883898302913,0.00415201298892498,0.021337805315852165,0.04728144779801369,0.0,265,1.325,0.05195581912994385,0.000947039807215333
0.007093419320881367,0.0,168.13221740722656,0.0,7.79025411605835,2.074791669845581,0.1359599381685257,2.057741641998291,0.19299177825450897,80.9269790649414,3.529768218868412e-05,0.007058121729642153,0.0026907683350145817,3.637978807091713e-11,0.0001116809798986651,0.9510583877563477,6.84335994720459,0.03706011176109314,0.0016345541225746274,-4.682936668395996,-5.102208614349365,0.6766293048858643,10,0.022473463788628578,0.13891160488128662,10,1.0,0.009209268726408482,0.006064867600798607,1.5184615850448608,0.12616291642189026,37.389305114746094,-0.0009429641067981921,0.002146065002307296,0.004953727591782808,0.000828929478302598,-2.353684976717026e-06,-0.000940610421821475,0.0019154124893248081,0.004157635848969221,0.02104203961789608,0.04682769626379013,0.0,266,1.33,0.05195134878158569,0.0009406104800291359
0.007088719867169857,0.0,168.13221740722656,0.0,7.79025411605835,2.07479190826416,0.1359599381685257,2.057741403579712,0.19299177825450897,80.92698669433594,3.5207849578000605e-05,0.0070535121485590935,0.0026901978999376297,-7.275957614183426e-12,0.0001110216326196678,0.951164722442627,6.843475341796875,0.03704683110117912,0.0016400533495470881,-4.683633804321289,-5.103096961975098,0.671493649482727,10,0.0224093459546566,0.1390507072210312,10,1.0,0.00920287985354662,0.006059498526155949,1.5187526941299438,0.1260639727115631,37.39679718017578,-0.0009366776794195375,0.0021388831082731485,0.00496663898229599,0.0008234466658905149,-2.2093881853124317e-06,-0.000934468291234225,0.0019181102979928255,0.004164063837379217,0.020749365910887718,0.04640411585569382,0.0,267,1.335,0.05194699019193649,0.000934468291234225
0.0070840525440871716,0.0,168.13223266601562,0.0,7.790255069732666,2.0747921466827393,0.1359599381685257,2.05774188041687,0.19299177825450897,80.92699432373047,3.5123277484672144e-05,0.007048929110169411,0.0026896456256508827,1.4551915228366852e-11,0.0001103842441807501,0.9512726664543152,6.843585014343262,0.03703370690345764,0.0016398673178628087,-4.684324741363525,-5.103979110717773,0.6664371490478516,10,0.022347014397382736,0.13918966054916382,10,1.0,0.009196553379297256,0.006054171826690435,1.519044041633606,0.125965878367424,37.40413284301758,-0.0009307637810707291,0.002131951041519642,0.004979398567229509,0.0008181488374248147,-2.2306921892066523e-06,-0.0009285330888815224,0.0019202283583581448,0.0041694059036672115,0.02047097496688366,0.04596293345093727,0.0,268,1.34,0.05194273591041565,0.0009285330888815224
